Price,Close,High,Low,Open,Volume
Ticker,DOM.L,DOM.L,DOM.L,DOM.L,DOM.L
2024-11-20,329.7119445800781,338.70408852317115,329.7119445800781,338.30444377944383,685800
2024-11-21,338.9039306640625,340.50250966030916,328.5129842428202,330.51123847906837,688096
2024-11-22,339.9030456542969,343.0972459116509,338.9039185718221,340.7023351239012,469339
2024-11-25,339.103759765625,342.5007860891719,337.10550539989833,339.9030798064808,886564
2024-11-26,338.9039306640625,344.6988557528062,335.73769048461185,339.3035754131242,569672
2024-11-27,340.50250244140625,342.5007566352899,334.10809511916625,334.10809511916625,449237
2024-11-28,341.3018493652344,347.49641956087925,339.70323978570156,347.49641956087925,272631
2024-11-29,340.1028747558594,343.6997385834088,338.58021815584954,339.30358523459984,370441
2024-12-02,344.2991943359375,344.2991943359375,338.30443191740443,342.1011025861,484137
2024-12-03,341.9012756347656,347.89301910284587,339.7031840124282,339.7031840124282,309229
2024-12-04,341.70147705078125,344.29921367625593,337.7049685472634,343.1002489288245,654109
2024-12-05,342.1011047363281,348.4955119247669,337.7648968852472,348.4955119247669,547232
2024-12-06,351.6927490234375,352.89171377330257,341.30183299138764,342.70060487227005,407179
2024-12-09,339.70318603515625,355.6892183191636,337.3052872907425,339.90302363508107,6237176
2024-12-10,334.30792236328125,341.30181182489406,334.30792236328125,336.70582122336083,1005781
2024-12-11,322.7180480957031,335.1072178377219,317.5225750631119,329.71193768291647,4368250
2024-12-12,303.734619140625,322.5181952332098,302.9353297076825,321.9187434039716,901656
2024-12-13,307.9309997558594,311.92750835494417,302.1360439926219,302.1360439926219,1611882
2024-12-16,305.9327087402344,310.52866868485154,305.732871137887,307.5312875952644,583552
2024-12-17,307.13165283203125,309.9292269008447,304.73375398086125,304.73375398086125,849539
2024-12-18,309.5295715332031,310.92837390278356,306.53219015428533,307.33151014989414,1852919
2024-12-19,307.33148193359375,309.72938071838735,304.52393740571176,309.72938071838735,932926
2024-12-20,308.5304260253906,311.32800010693853,302.53566362470866,306.1325271633055,1516150
2024-12-23,309.1299133300781,310.52868514785536,302.1360237502531,302.1360237502531,375494
2024-12-24,315.12469482421875,315.12469482421875,309.7294143498609,309.7294143498609,195085
2024-12-27,307.33148193359375,314.9248534945546,307.33148193359375,313.92572645997916,268652
2024-12-30,311.1281433105469,312.127270315713,305.73286358083703,307.73111759116927,462357
2024-12-31,314.72503662109375,315.5243261050256,304.5339280007969,304.5339280007969,121396
2025-01-02,308.33062744140625,318.52170551009885,308.33062744140625,314.9248723628774,393968
2025-01-03,309.7293701171875,310.92833471401565,307.3314714144675,308.3305984148455,334577
2025-01-06,309.32977294921875,313.9257639554003,307.731163404772,309.7294177125952,545016
2025-01-07,294.74249267578125,312.72678036447303,294.74249267578125,309.12991672854685,1106992
2025-01-08,284.751220703125,300.7372541461075,284.751220703125,294.742491604989,1022910
2025-01-09,284.1517333984375,286.3498251549134,278.35680857272985,283.1526063256646,1338648
2025-01-10,275.35943603515625,286.1499965649026,275.35943603515625,285.35070707786195,522700
2025-01-13,272.7616882324219,276.35855175785025,270.16395177011594,274.75994235866676,739862
2025-01-14,274.95977783203125,277.5225411683101,272.961523721307,274.560102617136,757436
2025-01-15,287.54876708984375,289.3472141638208,274.95979002670094,276.95804422604925,775195
2025-01-16,292.5444030761719,292.74424069281577,286.3498333424233,287.9484428027563,804734
2025-01-17,291.7450866699219,293.5435030900057,288.14822333881773,290.14647735710486,622758
2025-01-20,294.34283447265625,296.3410885688848,288.7477169050287,290.74597100125726,3367199
2025-01-21,291.7450866699219,297.14637313561184,290.74595966077834,294.3428229918825,606926
2025-01-22,292.7442626953125,293.54355224008344,289.5470435343454,292.344617922927,674790
2025-01-23,288.9476013183594,297.3402637838799,287.67869024750007,292.74427251985065,468435
2025-01-24,289.5469970703125,294.1429874425743,285.95016420509063,293.543505134725,364149
2025-01-27,288.7477111816406,290.94580284029786,284.3515583552633,288.7477111816406,436803
2025-01-28,295.14215087890625,297.34024278195005,287.14913376375137,288.14826090314574,488365
2025-01-29,295.7416076660156,297.7398617718671,292.94406411419874,295.7416076660156,337564
2025-01-30,302.53564453125,302.53564453125,294.54262850145807,294.74246609857744,871367
2025-01-31,300.1377868652344,302.9353611528,298.73901496692184,300.9371068720848,852901
2025-02-03,293.54351806640625,299.1386357012568,289.74684743433164,296.94057446355924,582560
